@relation water_quality_

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Check numeric

@data
6.728975,187.202712,26376.06229,8.457662,337.861922,17.689785,77.131889,4.593787,1
8.016418,255.259493,30854.83047,8.761916,?,11.094202,93.274232,5.320015,1
6.864917,170.827792,20464.77269,7.074063,365.941346,14.003874,51.603004,4.493747,1
5.808976,157.552238,7965.207918,6.680188,262.995756,17.401039,69.461111,3.599933,1
8.458797,241.76834,29317.14244,5.783275,313.885548,18.296001,84.510985,3.827431,1
6.987335,224.034417,13505.03312,5.87118,?,15.921413,73.064218,3.870293,1
7.288737,233.97781,31617.07541,8.533888,331.838167,12.225342,31.802024,3.531385,1
8.11635,224.763509,16514.60809,5.290691,?,12.063501,91.856156,2.526016,1
7.463916,215.479068,27150.3954,7.782915,382.958737,14.777092,56.956939,5.075844,1
7.512361,224.471654,17895.55659,8.635031,?,13.848389,74.582981,3.515803,1
6.415108,192.427965,19310.06201,6.8453,?,16.021439,62.533557,6.073006,1
7.05994,178.80538,39484.63892,8.591113,281.386197,10.795482,75.847542,2.949939,1
?,179.756708,25703.1552,7.28731,?,10.238271,42.075315,1.659799,1
7.425102,204.486282,18608.94087,7.434493,318.183297,16.244755,94.605311,2.558773,1
6.742622,209.217344,15488.95675,7.452362,351.052242,13.921282,70.205241,4.964673,1
7.682923,217.788932,31150.51342,8.021668,?,12.194232,77.169789,3.542731,1
7.041665,178.285749,25419.7695,6.772751,316.433854,11.557097,73.25622,3.099746,1
7.185276,212.483172,25645.06723,8.142513,352.869165,8.930242,75.60098,2.959154,1
6.597292,191.787442,25039.3547,7.294577,395.739529,14.695391,80.050031,4.318305,1
6.908853,184.944232,16965.31411,6.404354,351.345326,11.812942,77.371361,4.693949,1
?,169.775475,37273.42922,8.02783,240.897629,18.621698,63.519516,3.573741,1
?,165.89297,11566.87555,8.326155,?,7.401868,66.68695,3.60309,1
6.281904,160.306685,17095.27007,6.730577,305.094,14.374967,41.27983,4.45773,1
7.036752,210.369104,13812.41042,8.378282,342.498361,14.823904,69.193358,3.285372,1
7.362913,180.867801,20430.9067,6.664786,?,9.675167,69.035113,3.24944,1
7.369087,198.204082,28232.01841,8.899712,289.599692,18.156754,31.599404,2.715187,1
7.70811,188.99785,15456.22009,5.047916,322.754599,16.090193,57.285763,4.896626,1
6.504113,171.722555,20852.7645,7.70499,282.105545,13.475273,83.62226,5.396623,1
8.185923,240.979104,23641.47203,6.611449,318.68901,13.109911,56.913981,3.566945,1
6.149185,150.563593,20596.39123,6.906911,?,12.82938,64.394907,4.275615,1
7.080446,196.658947,36966.85332,8.986784,294.315733,13.822057,85.777222,2.664946,1
6.628427,215.245532,18059.33085,6.931787,?,11.621074,77.940822,3.405279,1
4.704698,160.211822,5128.457646,8.283069,357.731077,14.219532,34.288413,4.109925,1
7.976901,234.77938,15360.83507,5.736027,377.178119,14.191274,48.915881,4.753608,1
6.809645,179.719521,35001.14479,8.681983,?,13.63335,72.71792,3.183804,1
?,177.685356,20325.70213,5.84957,353.626768,13.964321,44.542985,4.032267,1
6.967697,177.05589,22886.96573,6.430935,315.282902,15.288038,35.767601,4.819637,1
6.444555,166.63518,24855.83004,9.492361,287.41238,10.697068,65.655326,3.551905,1
6.277742,149.563282,15751.44915,8.257751,317.50144,15.218378,82.70347,5.255012,1
?,166.92298,21190.15494,6.58998,285.899385,15.290614,75.595222,2.505464,1
9.014357,225.367519,49009.92466,6.002653,296.630899,16.254112,83.891129,4.549419,1
7.781664,216.782881,35055.61649,7.784203,306.643336,10.609545,36.872086,4.822967,1
6.08436,155.271425,27310.06085,7.817129,?,12.657512,?,4.298111,1
7.154736,198.147326,32680.97799,8.972661,283.108492,19.806287,81.926826,4.629956,1
6.748812,166.390915,22475.09296,8.895422,317.620346,12.81927,55.536263,3.312513,1
8.12827,231.167538,19954.57555,5.138838,349.067363,15.018085,63.340968,4.678742,1
?,205.235194,22613.29748,6.48581,266.639384,11.623605,28.400877,3.978495,1
6.335683,164.070372,26594.35208,7.381256,338.429462,14.92915,113.048886,4.578861,1
5.940476,175.63773,17177.07104,10.410835,307.997631,15.152004,74.354423,3.99797,1
7.614878,246.030856,33347.9711,8.222533,345.808809,10.763691,98.368656,2.990781,1
6.718249,197.617494,21043.62693,6.630675,337.038752,15.554506,63.684352,4.488904,1
6.866357,185.631487,13979.38175,7.043425,375.434033,17.194992,74.55779,4.346154,1
?,142.277413,21208.61829,9.502685,?,16.292718,58.962902,2.601518,1
7.553845,212.264441,14319.40137,5.793012,362.852654,18.176483,?,4.374564,1
7.366672,234.200641,15547.18663,7.8514,364.105692,15.161577,64.732311,3.39445,1
6.56776,187.666379,20156.57862,7.29851,?,12.353896,85.214369,3.824428,1
6.33364,185.43634,18506.28861,6.572682,356.971033,16.439629,76.764385,3.982002,1
5.892413,139.362253,11006.04851,5.31199,339.327905,10.567071,89.692883,3.311813,1
7.918039,197.357588,22899.06291,8.283955,295.35107,12.957785,71.694351,3.38611,1
6.549125,194.276857,7412.798059,5.83698,354.821194,11.67219,57.316977,4.421059,1
6.804796,223.9957,17196.05471,7.112622,374.30913,15.457383,60.151346,4.847313,1
?,203.05431,20106.10684,8.68233,351.335696,11.556302,62.951527,4.704273,1
7.176171,206.294901,25794.95019,7.794727,321.284079,15.574877,49.15196,4.742967,1
7.085096,206.676675,21823.09426,5.889945,?,17.679898,55.023286,3.932839,1
7.201702,147.711086,37308.99416,5.677451,279.164446,13.326125,63.626894,3.88325,1
7.776044,215.533795,38895.35614,7.764668,342.262498,6.124625,65.83299,5.425946,1
?,209.751955,20214.21655,6.045078,323.788383,20.27899,72.735207,4.258489,1
7.046549,128.482517,30569.81055,4.449123,281.724715,15.142006,58.157304,2.869226,1
?,199.845875,12635.3677,7.886383,332.615154,13.217536,54.549618,4.480574,1
7.73288,189.509812,47022.74585,8.226725,287.087053,14.980054,71.206209,3.510728,1
6.2668,187.829617,27577.21362,9.141597,322.917848,13.290252,59.454325,3.652845,1
6.630252,160.920384,22557.77958,5.305394,338.630828,15.793101,53.276033,5.181202,1
6.775631,154.372543,15525.39396,6.084133,343.032161,17.118543,56.124024,3.017544,1
?,204.737292,25680.71739,7.980193,318.677273,20.376838,69.02053,4.323785,1
8.164992,278.340358,29045.26114,7.992914,334.551965,17.406626,64.210767,4.162496,1
7.773758,251.462844,21688.61694,6.19491,395.088245,14.324552,67.584311,4.040974,1
7.295141,182.406645,13706.18681,5.887885,300.608233,18.06347,73.836909,5.056104,1
?,129.883297,8906.975623,6.827901,327.551789,17.657411,32.185378,3.842114,1
7.657542,230.820008,35056.23223,7.656807,364.130141,18.481396,72.205075,4.792527,1
7.664794,223.578474,20259.72585,7.385414,351.161331,14.205221,73.19247,5.481691,1
?,209.866095,20116.9111,6.941062,370.383694,11.342562,51.159669,3.619546,1
7.800421,210.670304,19873.30092,7.284676,?,7.024747,55.803503,3.34591,1
7.264069,216.622392,19412.11272,6.932458,?,19.210991,67.712585,3.960282,1
7.544306,211.051146,34359.4008,8.166793,365.812313,18.553478,60.162746,3.714096,1
7.749774,229.489767,21995.06807,7.748921,320.440664,18.202916,41.064247,4.317186,1
7.442023,194.763871,34565.70169,8.493348,294.836218,18.962014,79.958321,2.894651,1
6.559253,164.635921,30660.20967,8.85227,272.524263,10.958306,83.662331,4.216315,1
7.035037,220.501888,19746.49325,7.059383,371.912615,15.303433,67.901758,4.557029,1
7.880686,226.003844,19486.88184,6.208574,356.338079,11.99524,55.029166,3.579984,1
7.498372,236.714399,21736.37332,6.588566,407.312082,20.737664,68.314347,4.242242,1
?,200.969922,12700.48804,7.713783,395.090364,15.089339,63.624565,3.7561,1
6.538207,214.992866,12330.40657,7.300092,389.817036,22.089402,24.532773,3.426266,1
6.373288,180.958905,17502.87944,6.471639,367.73252,11.598646,?,4.538109,1
5.756476,171.971804,8086.825999,7.304628,330.133777,11.364751,95.898495,4.002082,1
6.918062,188.912865,14052.44611,6.192193,?,17.860101,66.737031,3.566298,1
8.813505,236.392817,40684.39001,6.608775,303.529818,14.576057,72.872697,4.24246,1
7.3616,231.793183,29169.72078,7.929904,375.097188,13.853116,39.532787,3.751589,1
9.175586,281.594235,47852.88887,8.330276,314.783761,9.969136,64.070548,2.959685,1
?,192.742275,32349.10238,8.75063,272.085057,13.583036,64.436046,3.952594,1
6.550877,145.806271,25070.00874,5.716379,285.218943,8.654765,?,4.824826,1
6.510856,223.860622,15147.17146,7.667533,389.391148,12.085026,52.339075,4.225608,1
7.34703,199.613721,19073.25959,5.766832,336.994335,12.482482,56.794084,4.297881,1
8.111953,217.266472,38184.46957,7.254122,311.910224,13.027921,78.582094,4.43075,1
?,237.083948,35434.28006,7.617649,381.337527,13.453872,33.439868,3.825937,1
5.985012,151.360967,20155.43447,7.723292,275.079738,18.016266,99.061233,3.7641,1
?,212.705332,25626.48105,8.590184,338.663535,11.052838,64.472001,4.219226,1
?,161.038971,25583.49201,6.796914,?,14.105554,52.331462,4.514175,1
6.433722,177.25251,20321.2294,6.378918,373.051772,11.684648,61.629823,3.64149,1
6.770095,201.650854,25887.63172,9.367533,327.619453,17.7203,90.064849,5.203461,1
7.92797,224.721059,27402.02,6.875299,343.286314,14.13712,32.438526,4.847262,1
7.338826,229.978694,12603.40037,5.975488,351.318826,19.389337,79.971647,4.017061,1
7.078361,198.412447,16648.60057,6.931096,348.547981,17.249616,59.630894,3.263465,1
6.751669,176.793152,32040.50567,7.931913,?,11.214908,47.532395,3.735173,1
7.744125,203.396227,21403.00205,7.623242,333.210903,16.949811,48.416725,3.61226,1
7.560392,223.23225,14739.06854,6.731611,372.028909,8.900409,62.134281,4.257805,1
7.830608,213.249258,18821.38961,6.475113,316.572415,16.872395,55.90577,3.551568,1
6.746935,154.332162,25137.42768,8.495904,274.884089,15.983632,69.943254,3.485536,1
6.542282,146.055384,35965.74458,8.578678,?,21.366387,54.127342,3.794055,1
8.549693,236.861505,17828.29452,4.752268,341.036337,15.313243,80.931305,3.039019,1
7.499845,231.538868,22452.63557,7.821007,?,14.338248,?,4.66387,1
5.763773,183.073629,22025.69661,8.952896,?,10.547398,63.299757,3.2532,1
7.276863,165.797952,30396.90462,7.835639,281.896882,12.326184,83.399889,6.083772,1
7.493291,216.38188,9465.323905,4.947531,341.460632,11.247507,52.951363,3.748747,1
6.116024,158.728901,22481.02732,8.467065,?,15.495284,?,3.984309,1
5.226895,127.117555,7907.330441,6.761929,335.461842,12.72501,79.420013,5.138056,1
?,255.953599,15097.02406,8.482421,361.971419,14.570932,40.287298,3.227941,1
6.42064,180.293,26034.5282,9.710619,308.957886,17.724396,57.596636,3.13994,1
7.669013,205.595635,11579.44169,4.263279,356.136518,10.829045,83.243808,4.589513,1
7.128062,191.400821,25227.54515,6.607844,319.250858,12.865366,78.468491,4.510595,1
?,108.916629,14476.3357,5.398162,281.198274,15.013793,86.671459,3.895572,1
6.61535,179.240661,26392.86361,9.30916,?,12.786595,78.262369,4.453443,1
6.504876,159.182139,13403.08639,6.958284,296.076914,15.63685,63.514312,3.748443,1
7.459124,195.028717,33173.49941,7.551374,?,17.334052,38.368068,3.544752,1
?,221.673134,32269.50494,8.765238,303.961739,12.819741,51.374239,4.804829,1
7.096047,221.508245,17240.02106,9.181473,322.616878,16.5762,78.122091,4.785637,1
6.989442,197.685838,12150.72192,7.984166,341.100115,14.330886,70.856866,3.853048,0
?,184.741394,32328.71481,8.396587,292.938221,8.348506,51.457074,5.493181,0
8.297726,222.436321,20320.10845,7.321859,297.138687,15.779233,93.44633,4.166105,0
3.846454,211.757205,14686.28339,7.557873,326.912134,21.765169,35.781529,3.143431,0
?,174.917724,28990.78788,4.660411,417.340268,10.018238,53.347048,3.669057,0
9.380007,166.269757,32471.45632,7.342535,?,12.779885,56.793317,4.566254,0
8.998375,169.22833,21790.0109,7.923357,?,18.222195,73.217875,4.516933,0
5.690387,241.21573,14083.82989,5.738962,293.465164,24.755392,70.728902,2.988621,0
7.301563,177.662895,23441.26714,9.107017,326.29063,14.003396,55.183347,2.774961,0
7.031684,201.002106,24510.50756,5.818274,401.268832,12.846819,89.192433,4.422183,0
4.348675,197.276364,9848.035583,10.810938,?,19.958236,81.746418,4.36095,0
5.294195,234.271399,26811.20307,3.611358,369.608465,12.775773,44.675683,3.522454,0
7.257931,187.765622,24354.33517,7.196254,?,10.892953,61.561166,4.266923,0
9.250492,184.442011,22749.17835,7.401663,375.008324,15.402961,44.78897,3.996339,0
9.680475,199.531666,32916.33148,6.127804,?,16.109678,76.543839,2.79584,0
?,184.993731,19764.62744,7.505092,?,12.934159,?,3.017985,0
6.741246,196.833001,23565.73271,7.594584,315.574602,11.663073,31.778484,3.500971,0
6.811702,261.389565,15149.48987,7.056107,?,11.993516,66.257649,3.275008,0
6.966943,222.890265,25441.05612,7.383783,?,17.391282,38.732647,4.356931,0
7.446089,179.146836,17763.31099,9.876515,328.459022,12.982491,49.051241,2.948657,0
6.210648,192.216738,19330.03576,8.792886,?,18.225492,61.274216,3.212124,0
7.341547,187.672402,21273.45707,7.784003,?,16.842334,55.019151,4.025644,0
7.051396,187.418883,15423.38728,8.871524,341.562673,14.280607,?,3.172091,0
6.642614,226.527832,13730.25912,9.060767,257.459481,12.77923,?,3.807721,0
10.14629,242.151734,24649.67475,4.803373,347.069725,17.614799,73.001545,4.481552,0
14,235.677458,24008.99204,5.635029,381.097711,13.452538,72.859468,3.170994,0
8.469537,128.620079,15273.04929,10.725524,?,16.930868,69.736688,4.149553,0
6.043212,151.148322,24207.08167,8.414072,?,10.08505,107.585967,4.196726,0
5.841119,194.616894,17721.95956,5.646297,410.358673,17.629541,93.070691,4.23756,0
8.114665,236.493275,26631.21287,6.266782,275.09087,18.588534,58.313345,2.654594,0
5.585117,143.505413,22234.69674,9.252852,368.387465,11.575215,52.424378,4.148343,0
5.903994,196.274726,19399.22197,7.641895,328.269272,18.505372,77.157802,3.820021,0
10.284126,249.324199,23259.01245,3.331266,284.405913,5.188466,67.622616,2.844633,0
9.578227,205.748742,33080.58883,5.659848,356.698301,16.984961,68.906088,3.419239,0
7.094831,139.906866,18975.64349,7.571951,423.045974,18.556177,68.648582,3.62846,0
?,210.744708,12229.29848,6.950981,387.388826,14.680844,77.32233,2.516769,0
9.68726,190.162869,18752.5764,7.073007,?,9.106873,64.228249,3.085835,0
6.527441,181.072995,22444.08178,10.474977,271.862792,11.996365,?,3.567181,0
?,193.629486,18753.21176,8.685012,327.340638,13.172902,52.673958,2.373438,0
7.744773,208.92034,27648.15965,5.622572,332.823799,12.486192,73.184557,5.016321,0
8.289224,191.858805,22526.27975,7.979155,?,18.003679,72.575581,4.291001,0
7.249257,223.70354,24311.90579,7.392517,275.622487,9.697257,77.199646,4.361486,0
7.744099,219.658722,30809.7057,6.790681,?,12.758777,70.371824,5.104188,0
?,214.21606,19026.67284,7.634724,?,16.825739,74.629431,3.986882,0
6.890275,185.744147,12218.09594,8.022936,350.657872,17.064897,86.631823,4.100697,0
6.047381,230.586285,20278.38298,9.360799,305.776583,12.593848,55.301836,2.21673,0
11.568768,192.924448,39234.47018,8.860762,235.995461,19.628177,81.496529,3.761288,0
10.164839,194.302801,28915.64322,7.301689,316.525209,18.45231,63.062458,2.937686,0
8.722311,145.246618,20256.35307,10.651998,?,13.05334,94.826706,3.009289,0
3.717704,183.349431,14841.242,9.53497,?,12.942291,112.061027,3.780259,0
4.894278,184.552715,10922.54199,7.461703,352.830222,21.624718,91.007934,3.594991,0
6.071183,138.223983,14852.53068,8.093541,?,17.023531,100.44094,5.036334,0
9.032563,156.265649,24897.55703,7.639634,416.530533,13.599564,62.502108,3.626136,0
9.913704,160.098248,32129.99631,6.109516,405.295559,11.546324,46.08191,5.554667,0
?,165.740229,19919.32459,7.278151,351.965054,17.776053,46.00234,3.428096,0
4.229225,207.669229,21214.37051,6.844548,304.275125,13.489424,65.30757,3.73314,0
9.135452,233.175332,32105.28712,6.749696,?,16.334776,68.697042,3.643687,0
3.906568,152.818846,17857.71689,7.36306,324.382843,7.637198,75.201346,3.204796,0
7.384049,148.296177,14417.97953,9.084968,347.962098,13.493983,58.861502,5.337987,0
?,180.680598,8692.538152,8.671793,396.528754,10.299787,87.652015,3.913602,0
8.524296,141.810243,12658.17716,11.264386,347.268092,12.789958,69.577099,4.34306,0
5.706131,199.117827,25815.60909,6.383545,?,11.637607,79.473977,4.326394,0
3.715171,199.083393,15900.79715,8.561198,291.104167,11.973577,?,2.353338,0
6.519848,183.225998,14284.64792,8.389078,373.091575,11.638475,58.661649,3.272286,0
7.910641,190.4276,16461.50232,5.454476,394.305876,17.658652,82.417022,3.886603,0
6.587465,211.169277,28990.29785,8.883665,267.202392,14.054691,68.976475,4.096841,0
4.300029,218.319886,17639.85794,7.527317,331.834632,15.005737,70.050831,4.586448,0
8.575939,215.136721,15778.7294,7.532773,316.95949,14.944675,79.463992,4.002129,0
8.884935,145.277706,17621.39011,8.267974,341.477474,15.194724,42.289054,4.714163,0
10.50476,143.767498,31320.24559,7.728505,402.953533,12.003832,75.641708,4.681366,0
?,219.074646,31044.73818,6.772327,263.900537,16.208928,70.852672,1.984615,0
6.946718,214.170043,32946.56752,5.484258,333.43957,12.809956,15.684877,4.934986,0
8.107092,213.029273,24531.86944,6.237222,322.097056,14.352031,59.860286,2.769164,0
4.9089,161.243192,13516.91149,8.206212,343.305288,14.356101,71.444915,4.196429,0
5.098967,197.142637,21682.75477,7.755905,292.251426,10.92759,51.22096,4.333667,0
6.093092,208.908022,21456.60442,9.600683,263.45349,19.296765,31.007235,4.523558,0
10.033933,213.647419,25433.2321,5.202938,319.010074,13.994461,68.02077,2.901535,0
8.978998,213.091771,19030.71688,5.291516,316.940333,15.891079,66.087038,4.656317,0
5.514748,228.735924,35343.62858,4.346608,?,14.930982,46.780508,2.798158,0
?,200.839894,20743.3484,6.905988,264.643533,10.209153,70.495602,3.808913,0
6.731278,229.12889,15058.13875,5.119307,315.880098,13.782579,76.273839,4.190484,0
7.191962,228.409943,15395.46908,7.398603,334.777619,13.932293,50.748365,4.102719,0
?,190.382604,30524.09379,6.375449,387.668609,19.195322,73.657806,4.938389,0
7.127711,173.690102,19309.57045,6.533392,372.537225,7.273399,88.790927,3.396185,0
5.632041,203.730481,19345.92248,8.047798,265.347111,15.752252,69.195926,3.511985,0
?,184.020029,13361.22602,9.258656,335.089993,19.581926,80.084233,4.411058,0
7.955026,244.395898,32405.41386,3.318045,307.643561,16.254483,67.680774,3.955917,0
7.77505,195.178742,22329.74008,6.10513,416.949194,10.964183,?,4.699483,0
5.16834,206.269755,17914.34023,11.24,?,4.902888,72.0847,3.841163,0
7.667521,163.345819,25035.27104,8.258578,329.597091,16.0785,89.09365,4.618165,0
7.272362,229.087141,16404.75948,7.589754,272.276912,17.878956,67.104417,3.996581,0
3.691933,202.512068,9439.783993,10.343626,313.138886,15.436185,65.205101,3.846607,0
?,221.126963,27158.67773,7.875937,274.658788,15.759417,35.710402,4.688955,0
7.692524,220.819152,26686.84794,8.286211,299.958845,13.861775,77.01594,4.522432,0
8.157518,236.34444,27931.2084,6.203676,325.323955,13.381575,80.686958,4.469431,0
7.187766,184.156604,31125.74043,6.37779,352.916016,14.807893,61.963888,3.784121,0
5.689554,202.364723,17493.65042,5.520356,385.197355,21.692974,?,3.73217,0
8.758825,197.21521,19572.14708,7.493433,376.838279,19.185921,35.78601,3.527565,0
